T [r = 1.1 + s = 0.25],P(t)(N=100)[r = 1.1 + s = 0.25],P(t) (N=1000)[r = 1.1 + s = 0.25],P(t) (N=10000)[r = 1.1 + s = 0.25],T [r = -1.0 + s = -0.5],P(t)(N=100)[r = -1.0 + s = -0.5],P(t) (N=1000)[r = -1.0 + s = -0.5],P(t) (N=10000)[r = -1.0 + s = -0.5],T [r = -1.0 + s = -1.0],P(t)(N=100) [r = -1.0 + s = -1.0],P(t) (N=1000) [r = -1.0 + s = -1.0],P(t) (N=10000) [r = -1.0 + s = -1.0]
144237.94,0,1.510795619228569e-20,0.2929332818601378,372.55,4.30865274479966e-33,5.848926401602024e-11,0.0005808603746603583,nan,nan,nan,nan
145506.18,0,1.011439808370059e-20,0.2897885330464663,374.09,3.166302720635364e-33,5.306114192475181e-11,0.0005632425815063776,nan,nan,nan,nan
146785.56,0,6.747511742309557e-21,0.2866503664029724,375.65,2.317532612755003e-33,4.80759287391948e-11,0.0005459407250814792,nan,nan,nan,nan
148076.19,0,4.485402503460802e-21,0.2835190370243678,377.21,1.696286768848581e-33,4.355908750350468e-11,0.0005291703523291175,nan,nan,nan,nan
149378.17,0,2.970979247345134e-21,0.2803948278961062,378.78,1.239093088892357e-33,3.944166058716951e-11,0.0005128125642008376,nan,nan,nan,nan
150691.6,0,1.960760275161448e-21,0.2772780247881215,380.35,9.051250715013262e-34,3.571343384427685e-11,0.0004969604303127691,nan,nan,nan,nan
152016.57,0,1.289328843907993e-21,0.2741689394102526,381.93,6.598488965637392e-34,3.231717241106112e-11,0.0004815020097755763,nan,nan,nan,nan
153353.2,0,8.446965610674855e-22,0.2710678156356479,383.52,4.800778122387256e-34,2.9225397602192e-11,0.0004664311423559375,nan,nan,nan,nan
154701.57,0,5.513464590985009e-22,0.2679749929178133,385.11,3.49284066403913e-34,2.642941202101781e-11,0.0004518319885328551,nan,nan,nan,nan
156061.81,0,3.585233341233572e-22,0.2648906979509434,386.71,2.536162952584095e-34,2.388580607664638e-11,0.0004376022546079846,nan,nan,nan,nan
157434,0,2.322566960982333e-22,0.2618152738630612,388.32,1.837836082485936e-34,2.157335202500257e-11,0.0004237359079907545,nan,nan,nan,nan
158818.26,0,1.498858215480401e-22,0.2587489752948834,389.93,1.331791974425707e-34,1.948477334619768e-11,0.0004103089456922395,nan,nan,nan,nan
160214.69,0,9.635641034157119e-23,0.2556921039965138,391.55,9.631573716646853e-35,1.75872693109265e-11,0.0003972279913524293,nan,nan,nan,nan
161623.4,0,6.170399855815741e-23,0.2526449415253237,393.18,6.951673274447968e-35,1.586451490452458e-11,0.0003844871624411352,nan,nan,nan,nan
163044.49,0,3.935907644838187e-23,0.2496077928349135,394.81,5.017431495244685e-35,1.431051226352227e-11,0.0003721549873127589,nan,nan,nan,nan
164478.08,0,2.500684468163931e-23,0.2465809218318698,396.45,3.614138494967772e-35,1.290056973801455e-11,0.0003601463221942851,nan,nan,nan,nan
165924.28,0,1.58248712637774e-23,0.2435646159374751,398.1,2.598120980417683e-35,1.162218887406851e-11,0.0003484554535872043,nan,nan,nan,nan
167383.19,0,9.974130025511539e-24,0.2405591845982753,nan,nan,nan,nan,nan,nan,nan,nan
168854.93,0,6.261046470814631e-24,0.2375648971551254,nan,nan,nan,nan,nan,nan,nan,nan
170339.61,0,3.914179842328026e-24,0.2345820450806118,nan,nan,nan,nan,nan,nan,nan,nan
171837.34,0,2.436921037222432e-24,0.2316109207893416,nan,nan,nan,nan,nan,nan,nan,nan
173348.24,0,1.510888729373515e-24,0.2286517979734203,nan,nan,nan,nan,nan,nan,nan,nan
174872.43,0,9.328189507713934e-25,0.2257049518595829,nan,nan,nan,nan,nan,nan,nan,nan
176410.02,0,5.734835685441977e-25,0.2227706779515309,nan,nan,nan,nan,nan,nan,nan,nan
177961.13,0,3.510644457737882e-25,0.2198492531486124,nan,nan,nan,nan,nan,nan,nan,nan
179525.87,0,2.139832865481594e-25,0.2169409737022331,nan,nan,nan,nan,nan,nan,nan,nan
181104.38,0,1.298616024463139e-25,0.2140460808997522,nan,nan,nan,nan,nan,nan,nan,nan
182696.76,0,7.84649712262786e-26,0.2111648903345991,nan,nan,nan,nan,nan,nan,nan,nan
184303.15,0,4.72004134802163e-26,0.2082976449654446,nan,nan,nan,nan,nan,nan,nan,nan
185923.66,0,2.826673143524311e-26,0.2054446421687176,nan,nan,nan,nan,nan,nan,nan,nan
187558.42,0,1.685183993831637e-26,0.202606143657399,nan,nan,nan,nan,nan,nan,nan,nan
189207.55,0,1.000102499456649e-26,0.1997824286857895,nan,nan,nan,nan,nan,nan,nan,nan
190871.18,0,5.908119776510898e-27,0.1969737590964323,nan,nan,nan,nan,nan,nan,nan,nan
192549.44,0,3.474111863879342e-27,0.1941803968169174,nan,nan,nan,nan,nan,nan,nan,nan
194242.46,0,2.033340779964863e-27,0.1914026036297148,nan,nan,nan,nan,nan,nan,nan,nan
195950.36,0,1.184491421741816e-27,0.1886406569968216,nan,nan,nan,nan,nan,nan,nan,nan
197673.28,0,6.867359903227294e-28,0.185894801200265,nan,nan,nan,nan,nan,nan,nan,nan
199411.35,0,3.962469875271729e-28,0.1831652962158131,nan,nan,nan,nan,nan,nan,nan,nan
201164.7,0,2.275320355734817e-28,0.1804524009598727,nan,nan,nan,nan,nan,nan,nan,nan
202933.46,0,1.300174611814404e-28,0.1777563730633521,nan,nan,nan,nan,nan,nan,nan,nan
204717.78,0,7.393034794249863e-29,0.1750774388467555,nan,nan,nan,nan,nan,nan,nan,nan
206517.79,0,4.183000296458772e-29,0.172415854056152,nan,nan,nan,nan,nan,nan,nan,nan
208333.62,0,2.354936787725234e-29,0.1697718724643948,nan,nan,nan,nan,nan,nan,nan,nan
210165.42,0,1.319095428455676e-29,0.1671457172009152,nan,nan,nan,nan,nan,nan,nan,nan
212013.33,0,7.3512220586687e-30,0.1645376247623659,nan,nan,nan,nan,nan,nan,nan,nan
213877.49,0,4.075773079577657e-30,0.1619478298808872,nan,nan,nan,nan,nan,nan,nan,nan
215758.03,0,2.248069412406068e-30,0.1593765788582525,nan,nan,nan,nan,nan,nan,nan,nan
217655.11,0,1.233493078299416e-30,0.1568240748659003,nan,nan,nan,nan,nan,nan,nan,nan
219568.87,0,6.732428659916348e-31,0.154290546625109,nan,nan,nan,nan,nan,nan,nan,nan
221499.46,0,3.655057684053093e-31,0.1517762072612344,nan,nan,nan,nan,nan,nan,nan,nan
223447.03,0,1.97371086325907e-31,0.1492812678501221,nan,nan,nan,nan,nan,nan,nan,nan
225411.71,0,1.060038857683169e-31,0.1468059621724572,nan,nan,nan,nan,nan,nan,nan,nan
227393.67,0,5.662205639190355e-32,0.1443504706830988,nan,nan,nan,nan,nan,nan,nan,nan
229393.06,0,3.00783825072679e-32,0.1419149969292242,nan,nan,nan,nan,nan,nan,nan,nan
231410.03,0,1.588940717783597e-32,0.1394997414917346,nan,nan,nan,nan,nan,nan,nan,nan
233444.73,0,8.346889724987179e-33,0.1371049017640265,nan,nan,nan,nan,nan,nan,nan,nan
235497.33,0,4.359955567217299e-33,0.1347306488017273,nan,nan,nan,nan,nan,nan,nan,nan
237567.97,0,2.264438967096348e-33,0.1323771854418851,nan,nan,nan,nan,nan,nan,nan,nan
239656.82,0,1.169329714018024e-33,0.1300446766747132,nan,nan,nan,nan,nan,nan,nan,nan
241764.03,0,6.003306960846425e-34,0.1277333067602512,nan,nan,nan,nan,nan,nan,nan,nan
243889.77,0,3.064064858550643e-34,0.1254432343380338,nan,nan,nan,nan,nan,nan,nan,nan
246034.2,0,1.554666397123107e-34,0.1231746256090909,nan,nan,nan,nan,nan,nan,nan,nan
248197.49,0,7.841243927976541e-35,0.1209276325673184,nan,nan,nan,nan,nan,nan,nan,nan
250379.8,0,3.931146477841009e-35,0.1187024139444812,nan,nan,nan,nan,nan,nan,nan,nan
252581.3,0,1.958919721983e-35,0.1164991142230926,nan,nan,nan,nan,nan,nan,nan,nan
254802.15,0,9.701864751490802e-36,0.114317883826191,nan,nan,nan,nan,nan,nan,nan,nan
257042.53,0,4.775405169517351e-36,0.1121588493524136,nan,nan,nan,nan,nan,nan,nan,nan
259302.61,0,2.335921838177806e-36,0.1100221432988984,nan,nan,nan,nan,nan,nan,nan,nan
261582.57,0,1.135467550888708e-36,0.1079078845758839,nan,nan,nan,nan,nan,nan,nan,nan
263882.57,0,5.484505826806774e-37,0.105816206219338,nan,nan,nan,nan,nan,nan,nan,nan
266202.79,0,2.63221825928634e-37,0.1037472181047132,nan,nan,nan,nan,nan,nan,nan,nan
268543.41,0,1.255171818751921e-37,0.1017010258359509,nan,nan,nan,nan,nan,nan,nan,nan
270904.61,0,5.946434180636196e-38,0.09967773054975411,nan,nan,nan,nan,nan,nan,nan,nan
273286.58,0,2.798698396155938e-38,0.09767742041309231,nan,nan,nan,nan,nan,nan,nan,nan
275689.49,0,1.308513684400144e-38,0.09570019571507765,nan,nan,nan,nan,nan,nan,nan,nan
278113.52,0,6.077128122908329e-39,0.09374614307246427,nan,nan,nan,nan,nan,nan,nan,nan
280558.87,0,2.803425301806147e-39,0.091815328286781,nan,nan,nan,nan,nan,nan,nan,nan
283025.72,0,1.284474017498259e-39,0.08990782841089713,nan,nan,nan,nan,nan,nan,nan,nan
285514.26,0,5.844956594081226e-40,0.08802370747538514,nan,nan,nan,nan,nan,nan,nan,nan
288024.68,0,2.641379367284796e-40,0.08616302446377827,nan,nan,nan,nan,nan,nan,nan,nan
290557.18,0,1.185349209697778e-40,0.08432582597378831,nan,nan,nan,nan,nan,nan,nan,nan
293111.94,0,5.282057896160798e-41,0.08251216790089333,nan,nan,nan,nan,nan,nan,nan,nan
295689.16,0,2.337081338628552e-41,0.08072208626782283,nan,nan,nan,nan,nan,nan,nan,nan
298289.05,0,1.026666686833211e-41,0.07895560532770245,nan,nan,nan,nan,nan,nan,nan,nan
300911.8,0,4.477586430881597e-42,0.07721275786713044,nan,nan,nan,nan,nan,nan,nan,nan
303557.6,0,1.938613544270344e-42,0.07549357072865505,nan,nan,nan,nan,nan,nan,nan,nan
306226.67,0,8.331842183460537e-43,0.07379804585254826,nan,nan,nan,nan,nan,nan,nan,nan
308919.21,0,3.554396511761438e-43,0.07212619299441922,nan,nan,nan,nan,nan,nan,nan,nan
311635.42,0,1.505006160172434e-43,0.0704780161658056,nan,nan,nan,nan,nan,nan,nan,nan
314375.52,0,6.324526493312221e-44,0.06885350180252041,nan,nan,nan,nan,nan,nan,nan,nan
317139.71,0,2.637591948191799e-44,0.06725264291766414,nan,nan,nan,nan,nan,nan,nan,nan
319928.2,0,1.091561472640217e-44,0.0656754208558438,nan,nan,nan,nan,nan,nan,nan,nan
322741.21,0,4.482492350878413e-45,0.06412180586759408,nan,nan,nan,nan,nan,nan,nan,nan
325578.95,0,1.826387089391545e-45,0.06259176831609055,nan,nan,nan,nan,nan,nan,nan,nan
328441.65,0,7.383060188659823e-46,0.06108526233052704,nan,nan,nan,nan,nan,nan,nan,nan
331329.51,0,2.960893706771607e-46,0.05960225234995995,nan,nan,nan,nan,nan,nan,nan,nan
334242.77,0,1.177928893313478e-46,0.05814267651047325,nan,nan,nan,nan,nan,nan,nan,nan
337181.65,0,4.648308595067897e-47,0.05670647800291456,nan,nan,nan,nan,nan,nan,nan,nan
340146.36,0,1.819372370138885e-47,0.0552935990510604,nan,nan,nan,nan,nan,nan,nan,nan
343137.14,0,7.06262299700109e-48,0.05390396190540753,nan,nan,nan,nan,nan,nan,nan,nan
346154.22,0,2.718921296652898e-48,0.05253748843646139,nan,nan,nan,nan,nan,nan,nan,nan
349197.82,0,1.037966177410432e-48,0.05119409947702774,nan,nan,nan,nan,nan,nan,nan,nan
352268.19,0,3.92908450197818e-49,0.04987369722509915,nan,nan,nan,nan,nan,nan,nan,nan
355365.56,0,1.474651965825451e-49,0.04857618754225609,nan,nan,nan,nan,nan,nan,nan,nan
358490.15,0,5.487158018862356e-50,0.04730147476554913,nan,nan,nan,nan,nan,nan,nan,nan
361642.23,0,2.024081839650948e-50,0.0460494376308488,nan,nan,nan,nan,nan,nan,nan,nan
364822.01,0,7.401205826814413e-51,0.04481997384618559,nan,nan,nan,nan,nan,nan,nan,nan
368029.76,0,2.682462184598033e-51,0.04361295238178763,nan,nan,nan,nan,nan,nan,nan,nan
371265.71,0,9.63584584186047e-52,0.04242825263958087,nan,nan,nan,nan,nan,nan,nan,nan
374530.11,0,3.430337376358358e-52,0.04126574133403997,nan,nan,nan,nan,nan,nan,nan,nan
377823.21,0,1.210152862392013e-52,0.04012528030861421,nan,nan,nan,nan,nan,nan,nan,nan
381145.27,0,4.230233191731549e-53,0.03900672320360432,nan,nan,nan,nan,nan,nan,nan,nan
384496.54,0,1.4651251112108e-53,0.03790992237229825,nan,nan,nan,nan,nan,nan,nan,nan
387877.28,0,5.027310585223024e-54,0.03683472214119841,nan,nan,nan,nan,nan,nan,nan,nan
391287.74,0,1.708885523265941e-54,0.03578096536364983,nan,nan,nan,nan,nan,nan,nan,nan
394728.19,0,5.753993595780648e-55,0.03474848411429306,nan,nan,nan,nan,nan,nan,nan,nan
398198.89,0,1.91897448854007e-55,0.03373710919606589,nan,nan,nan,nan,nan,nan,nan,nan
401700.11,0,6.338337368212384e-56,0.03274666415048157,nan,nan,nan,nan,nan,nan,nan,nan
405232.11,0,2.073252030247898e-56,0.03177697111131651,nan,nan,nan,nan,nan,nan,nan,nan
408795.16,0,6.715252460441097e-57,0.03082784517683167,nan,nan,nan,nan,nan,nan,nan,nan
412389.55,0,2.153605934233329e-57,0.02989909230980535,nan,nan,nan,nan,nan,nan,nan,nan
416015.54,0,6.837983636289356e-58,0.02899052248748136,nan,nan,nan,nan,nan,nan,nan,nan
419673.41,0,2.149360801889006e-58,0.02810193662386886,nan,nan,nan,nan,nan,nan,nan,nan
423363.44,0,6.687619672777954e-59,0.02723313201867784,nan,nan,nan,nan,nan,nan,nan,nan
427085.92,0,2.059562311468794e-59,0.02638390016036605,nan,nan,nan,nan,nan,nan,nan,nan
430841.13,0,6.27741669544527e-60,0.02555403148541484,nan,nan,nan,nan,nan,nan,nan,nan
434629.35,0,1.89343830603472e-60,0.02474331297571581,nan,nan,nan,nan,nan,nan,nan,nan
438450.89,0,5.651229471722606e-61,0.02395152211565666,nan,nan,nan,nan,nan,nan,nan,nan
442306.03,0,1.668852041037516e-61,0.02317843979442005,nan,nan,nan,nan,nan,nan,nan,nan
446195.06,0,4.875688889774909e-62,0.02242384174881571,nan,nan,nan,nan,nan,nan,nan,nan
450118.29,0,1.40914213815037e-62,0.0216874971252782,nan,nan,nan,nan,nan,nan,nan,nan
454076.01,0,4.028417124859309e-63,0.02096917631526119,nan,nan,nan,nan,nan,nan,nan,nan
458068.53,0,1.139022450832693e-63,0.0202686435213432,nan,nan,nan,nan,nan,nan,nan,nan
462096.16,0,3.184973023984168e-64,0.01958566077152902,nan,nan,nan,nan,nan,nan,nan,nan
466159.2,0,8.806708733455848e-65,0.01891998960553261,nan,nan,nan,nan,nan,nan,nan,nan
470257.97,0,2.407753030722413e-65,0.01827138621660921,nan,nan,nan,nan,nan,nan,nan,nan
474392.77,0,6.508178435056672e-66,0.01763960809770823,nan,nan,nan,nan,nan,nan,nan,nan
478563.93,0,1.739045033752863e-66,0.01702440635461532,nan,nan,nan,nan,nan,nan,nan,nan
482771.77,0,4.593271312254636e-67,0.01642553217717216,nan,nan,nan,nan,nan,nan,nan,nan
487016.6,0,1.199086921270115e-67,0.01584273667040979,nan,nan,nan,nan,nan,nan,nan,nan
491298.76,0,3.093497801698725e-68,0.01527576551171941,nan,nan,nan,nan,nan,nan,nan,nan
495618.57,0,7.886341249012341e-69,0.01472436603755608,nan,nan,nan,nan,nan,nan,nan,nan
499976.36,0,1.986472616666695e-69,0.01418828324729676,nan,nan,nan,nan,nan,nan,nan,nan
504372.47,0,4.943381694157594e-70,0.01366726013867211,nan,nan,nan,nan,nan,nan,nan,nan
508807.23,0,1.215219998125716e-70,0.0131610402687375,nan,nan,nan,nan,nan,nan,nan,nan
513280.98,0,2.950721034785551e-71,0.01266936548559562,nan,nan,nan,nan,nan,nan,nan,nan
517794.07,0,7.07612973645482e-72,0.01219197624557924,nan,nan,nan,nan,nan,nan,nan,nan
522346.84,0,1.675757191504008e-72,0.01172861391255264,nan,nan,nan,nan,nan,nan,nan,nan
526939.65,0,3.918542856872151e-73,0.01127901778472954,nan,nan,nan,nan,nan,nan,nan,nan
531572.83,0,9.04671626843706e-74,0.01084293019298673,nan,nan,nan,nan,nan,nan,nan,nan
536246.76,0,2.061854350239565e-74,0.01042008896036217,nan,nan,nan,nan,nan,nan,nan,nan
540961.78,0,4.638514550473447e-75,0.01001023607191127,nan,nan,nan,nan,nan,nan,nan,nan
545718.25,0,1.029921970524184e-75,0.009613112168255498,nan,nan,nan,nan,nan,nan,nan,nan
550516.55,0,2.256742287298468e-76,0.009228456997438579,nan,nan,nan,nan,nan,nan,nan,nan
555357.04,0,4.879354690933816e-77,0.008856012852046295,nan,nan,nan,nan,nan,nan,nan,nan
560240.09,0,1.040865822721367e-77,0.008495522180573836,nan,nan,nan,nan,nan,nan,nan,nan
565166.0700000001,0,2.190424076527112e-78,0.00814672853900791,nan,nan,nan,nan,nan,nan,nan,nan
570135.37,0,4.546834723308043e-79,0.007809375363162921,nan,nan,nan,nan,nan,nan,nan,nan
575148.36,0,9.308652076300102e-80,0.00748320889686347,nan,nan,nan,nan,nan,nan,nan,nan
580205.4300000001,0,1.879349299507717e-80,0.007167975569293785,nan,nan,nan,nan,nan,nan,nan,nan
585306.96,0,3.741270224955856e-81,0.006863424112221603,nan,nan,nan,nan,nan,nan,nan,nan
590453.35,0,7.34288199449082e-82,0.0065693038460696,nan,nan,nan,nan,nan,nan,nan,nan
595644.99,0,1.42068021118031e-82,0.006285366624523679,nan,nan,nan,nan,nan,nan,nan,nan
600882.27,0,2.709285893089625e-83,0.006011366287935436,nan,nan,nan,nan,nan,nan,nan,nan
606165.61,0,5.091952588444661e-84,0.005747057286664745,nan,nan,nan,nan,nan,nan,nan,nan
611495.4,0,9.430425509336306e-85,0.00549219790165953,nan,nan,nan,nan,nan,nan,nan,nan
616872.05,0,1.720835321391264e-85,0.005246547765295152,nan,nan,nan,nan,nan,nan,nan,nan
622295.98,0,3.093504188143156e-86,0.005009868579722873,nan,nan,nan,nan,nan,nan,nan,nan
627767.6,0,5.47783746268917e-87,0.004781925102633647,nan,nan,nan,nan,nan,nan,nan,nan
633287.33,0,9.553376660332143e-88,0.004562484344541479,nan,nan,nan,nan,nan,nan,nan,nan
638855.59,0,1.640726810142917e-88,0.004351316102997145,nan,nan,nan,nan,nan,nan,nan,nan
644472.8100000001,0,2.774522031503385e-89,0.004148192675811421,nan,nan,nan,nan,nan,nan,nan,nan
650139.42,0,4.61905916266331e-90,0.003952889346008417,nan,nan,nan,nan,nan,nan,nan,nan
655855.86,0,7.569581283063874e-91,0.003765184119259891,nan,nan,nan,nan,nan,nan,nan,nan
661622.55,0,1.22091509281287e-91,0.003584858772779907,nan,nan,nan,nan,nan,nan,nan,nan
667439.96,0,1.937892849411026e-92,0.003411696725024544,nan,nan,nan,nan,nan,nan,nan,nan
673308.51,0,3.026544326898597e-93,0.003245486211665047,nan,nan,nan,nan,nan,nan,nan,nan
679228.66,0,4.650226334954359e-94,0.003086017612040132,nan,nan,nan,nan,nan,nan,nan,nan
685200.87,0,7.028258228422081e-95,0.002933084764692514,nan,nan,nan,nan,nan,nan,nan,nan
691225.59,0,1.044734799131657e-95,0.002786485237175115,nan,nan,nan,nan,nan,nan,nan,nan
697303.28,0,1.52716491252186e-96,0.002646019847206415,nan,nan,nan,nan,nan,nan,nan,nan
703434.41,0,2.194940528263619e-97,0.002511492754710706,nan,nan,nan,nan,nan,nan,nan,nan
709619.4500000001,0,3.101358277528786e-98,0.002382711747207923,nan,nan,nan,nan,nan,nan,nan,nan
715858.87,0,4.307337511462264e-99,0.002259488260938153,nan,nan,nan,nan,nan,nan,nan,nan
722153.15,0,5.879328027279066e-100,0.00214163721790651,nan,nan,nan,nan,nan,nan,nan,nan
728502.78,0,7.88571315451898e-101,0.002028977091145647,nan,nan,nan,nan,nan,nan,nan,nan
734908.23,0,1.03916419194643e-101,0.001921330451979068,nan,nan,nan,nan,nan,nan,nan,nan
741370.01,0,1.345201079243346e-102,0.001818522958724323,nan,nan,nan,nan,nan,nan,nan,nan
747888.6,0,1.710346571858109e-103,0.001720384559528342,nan,nan,nan,nan,nan,nan,nan,nan
754464.51,0,2.135525878627735e-104,0.001626748535173645,nan,nan,nan,nan,nan,nan,nan,nan
761098.24,0,2.618066386264157e-105,0.001537452138995028,nan,nan,nan,nan,nan,nan,nan,nan
767790.3,0,3.150949856844305e-106,0.001452336302825428,nan,nan,nan,nan,nan,nan,nan,nan
774541.1900000001,0,3.722362348477259e-107,0.001371245895904597,nan,nan,nan,nan,nan,nan,nan,nan
781351.4500000001,0,4.315567548552395e-108,0.001294029126922692,nan,nan,nan,nan,nan,nan,nan,nan
788221.5800000001,0,4.909424712176343e-109,0.001220538486832605,nan,nan,nan,nan,nan,nan,nan,nan
795152.12,0,5.479267502347649e-110,0.001150629818675848,nan,nan,nan,nan,nan,nan,nan,nan
802143.6,0,5.998474132784362e-111,0.001084162874573347,nan,nan,nan,nan,nan,nan,nan,nan
809196.55,0,6.440396997067866e-112,0.001021001170784451,nan,nan,nan,nan,nan,nan,nan,nan
816311.52,0,6.780511779823715e-113,0.0009610117940988299,nan,nan,nan,nan,nan,nan,nan,nan
823489.05,0,6.998679379295608e-114,0.0009040656492457339,nan,nan,nan,nan,nan,nan,nan,nan
830729.6800000001,0,7.081076872083298e-115,0.0008500373248329449,nan,nan,nan,nan,nan,nan,nan,nan
838033.98,0,7.021562810539611e-116,0.0007988048515547097,nan,nan,nan,nan,nan,nan,nan,nan
845402.5,0,6.822506407025447e-117,0.0007502500438497536,nan,nan,nan,nan,nan,nan,nan,nan
852835.8100000001,0,6.49458623931035e-118,0.0007042581731444842,nan,nan,nan,nan,nan,nan,nan,nan
860334.48,0,6.055891287974804e-119,0.0006607180724878613,nan,nan,nan,nan,nan,nan,nan,nan
867899.09,0,5.530240301960743e-120,0.0006195220333801979,nan,nan,nan,nan,nan,nan,nan,nan
875530.2000000001,0,4.945068788973296e-121,0.0005805659189187773,nan,nan,nan,nan,nan,nan,nan,nan
883228.42,0,4.328916961388829e-122,0.000543748753837113,nan,nan,nan,nan,nan,nan,nan,nan
890994.3200000001,0,3.70925280765444e-123,0.0005089731360791582,nan,nan,nan,nan,nan,nan,nan,nan
